alive,alive_since,anonymity,average_timeout,first_seen,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update
true,1761012548.4559,elite,105.3062120029,1721800461.299,1761012548.4559,80,http,173.245.49.26:80,false,55.869340896606,66507,1829,97.323519082182,173.245.49.26,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760429459
true,1761012514.9182,elite,104.29379899756,1722275341.8589,1761012514.9182,80,http,173.245.49.137:80,false,40.213823318481,66896,4526,93.663016997564,173.245.49.137,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760429499
true,1760846659.6857,transparent,5495.8549183659,1757111884.8865,1760846659.6857,7070,http,194.48.198.135:7070,false,1749.2048740387,3196,21813,12.77939941621,194.48.198.135,"AS60631 Pars Parva System LLC",PARVASYSTEM,"Zarrīn Shahr",Asia,AS,Iran,IR,,true,"Pars Parva System LLC",32.3798,51.3111,false,"Sepehr Sabz International Middle East Engineering Company PJS",true,Isfahan,success,Asia/Tehran,,1760429241
true,1760643472.8103,transparent,6640.0392952441,1750609242.8993,1760643472.8103,8080,http,103.172.17.51:8080,false,10642.714262009,5210,57931,8.2513739091874,103.172.17.51,"AS142381 PT Media Access Telematika",IDNIC-MACTEL-AS-ID,Meluwung,Asia,AS,Indonesia,ID,,false,"PT Media Access Telematika",-7.3936,108.701,false,"PT Media Access Telematika",true,"Central Java",success,Asia/Jakarta,,1760429324
true,1760566656.4348,transparent,5387.8428098394,1723198705.1404,1760566656.4348,8080,http,188.132.222.69:8080,false,7066.8005943298,26113,348315,6.9741045007318,188.132.222.69,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon VE Haberlesme Hizmetleri Ltd. STI",true,Hatay,success,Europe/Istanbul,31030,1760007348
true,1760527850.2027,transparent,6221.0049352695,1710577927.2924,1760527955.6994,1981,http,165.16.27.42:1981,false,3610.4001998901,51826,582698,8.1676973605411,165.16.27.42,"AS37284 Aljeel Aljadeed For Technology",Aljeel-net,Benghazi,Africa,AF,Libya,LY,,false,"Aljeel Aljadeed For Technology",32.1159,20.0654,false,"Aljeel Aljadeed Technology",true,"Sha'biyat Banghazi",success,Africa/Tripoli,,1760487911
true,1760472134.8195,anonymous,5482.0238120483,1758832330.7571,1760472134.8195,8181,http,103.93.93.178:8181,false,3780.2248001099,1886,10793,14.874990141178,103.93.93.178,"AS141140 PT Jinde Grup Indonesia",IDNIC-MYRISE-AS-ID,Caruban,Asia,AS,Indonesia,ID,,false,MYRISE,-7.5447,111.657,false,,true,"East Java",success,Asia/Jakarta,,1760042362
true,1760407915.8212,transparent,655.85724512736,1760407386.6487,1760407915.8212,999,http,190.90.100.195:999,false,655.42101860046,3,1,75,190.90.100.195,"AS18678 INTERNEXA S.A. E.S.P","INTERNEXA S.A. E.S.P",Popayán,"South America",SA,Colombia,CO,,false,"Internexa S.a. E.S.P",2.4402,-76.6123,false,"Jasz Comunicaciones Tecnologicas E Interactivas E.U",false,"Cauca Department",success,America/Bogota,190001,1760407390
true,1760336777.8442,elite,4401.4266167047,1760278192.9455,1760336777.8442,8080,http,144.48.163.126:8080,false,2751.6844272614,159,280,36.21867881549,144.48.163.126,"AS135353 MD SHIRAJUL HAIDER T/A Cue Club Technology",CUECLUBTECHNOLOGY-AS-AP,Kāfrul,Asia,AS,Bangladesh,BD,,false,"Cue Club Technology",23.7882,90.3736,false,"MD SHIRAJUL HAIDER",false,"Dhaka Division",success,Asia/Dhaka,1207,1760278361
true,1760309407.8933,transparent,3326.0473430459,1760229626.3528,1760309407.8933,19201,http,137.59.49.248:19201,false,3944.9245929718,197,423,31.774193548387,137.59.49.248,"AS24556 Bijoy Online Ltd. Multihome Internet Service Provider",BIJOY-BD-AS-AP,Azimpur,Asia,AS,Bangladesh,BD,,false,"Bijoy Online Ltd",23.7298,90.3854,false,Bijoy,false,"Dhaka Division",success,Asia/Dhaka,1205,1760229743
true,1760255283.362,transparent,5997.1353821456,1751874099.8519,1760255283.362,8080,http,103.245.159.60:8080,false,11960.459947586,256,1090,19.019316493314,103.245.159.60,"AS151544 PDWNet",IDNIC-PANDAWANETWORK-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,PDWNet,-6.2114,106.8446,false,PDWNet,false,Jakarta,success,Asia/Jakarta,12860,1760111478
true,1760187625.5842,transparent,7003.3323453879,1710549085.9688,1760187625.5842,999,http,45.65.138.48:999,false,1557.5270652771,65817,276749,19.212939988207,45.65.138.48,"AS273001 TELECOMUNICACIONES DEL CATATUMBO S.A.S","TELECOMUNICACIONES DEL CATATUMBO S.A.S",Cúcuta,"South America",SA,Colombia,CO,,false,"Telecomunicaciones Del Catatumbo S.A.S",7.8948,-72.5021,false,"Telecomunicaciones Del Catatumbo",true,"Norte de Santander Department",success,America/Bogota,540001,1759917813
true,1760135459.2621,transparent,5450.9635367117,1754346381.8142,1760135459.2621,9999,http,202.4.125.221:9999,false,840.35491943359,7029,31382,18.299445471349,202.4.125.221,"AS23956 AmberIT Limited",AMBERIT-BD-AS,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,false,Dhakacom,23.7805,90.4163,false,"DhakaCom Limited",true,"Dhaka Division",success,Asia/Dhaka,1212,1759824463
true,1760132878.4941,transparent,5074.7136900611,1760053079.3701,1760132878.4941,8686,http,103.155.197.40:8686,false,7136.3389492035,141,443,24.143835616438,103.155.197.40,"AS141071 PT Jembatan Data Pangrango",JEMBATANDATA-AS-ID,Soreang,Asia,AS,Indonesia,ID,,false,JEMBATANDATA,-7.03306,107.518,false,,false,"West Java",success,Asia/Jakarta,,1760053769
true,1760125852.8576,transparent,6941.6126662953,1710556470.4316,1760125852.8576,3125,http,58.147.186.214:3125,false,1951.0877132416,42405,616637,6.4343395413342,58.147.186.214,"AS24534 PT. Transhybrid Communication",TRANSHYBRID-AS-ID,"Kota Sambas",Asia,AS,Indonesia,ID,,false,"PT. Transhybrid Communication",1.36259,109.301,false,,true,"West Kalimantan",success,Asia/Ho_Chi_Minh,,1759883644
true,1760099098.318,elite,4719.0796650356,1759376973.7441,1760099098.318,36514,http,117.58.242.231:36514,false,912.36543655396,1047,4484,18.929669137588,117.58.242.231,"AS38744 AlwaysOn Network Bangladesh Ltd",AONB-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,false,"Always On Network Bangladesh Ltd.",23.7998,90.4154,false,"Always On Network Bangladesh Ltd",false,"Dhaka Division",success,Asia/Dhaka,1212,1759981819
true,1760084396.7484,transparent,6374.9947481377,1759397294.6194,1760084396.7484,8080,http,31.25.92.114:8080,false,1794.7664260864,1075,4161,20.530939648587,31.25.92.114,"AS202391 Cooperative Afra ertebatat-e-sabet-e Rasa Co",AfraRasa-AS-1,Ţorqabeh,Asia,AS,Iran,IR,,false,"Cooperative Afra ertebatat-e-sabet-e Rasa Co",36.3104,59.3735,false,ParsisErtebatat,true,"Razavi Khorasan",success,Asia/Tehran,,1760003871
true,1759963651.6154,transparent,5856.274209543,1759248213.2907,1759963651.6154,3172,http,164.70.91.226:3172,false,1149.5177745819,678,3450,16.424418604651,164.70.91.226,"AS2514 NTT PC Communications, Inc.",INFOSPHERE,"Chiyoda City",Asia,AS,Japan,JP,,false,InfoSphere,35.6906,139.77,false,"NTTPC Communications, Inc",true,Tokyo,success,Asia/Tokyo,100-8111,1759887647
true,1759932862.9407,transparent,5434.7406024548,1753803603.2601,1759932862.9407,8080,http,160.22.192.42:8080,false,3742.832660675,4164,35664,10.454956312142,160.22.192.42,"AS152830 PT Elemen Jaringan Nusantara",IDNIC-EXATEL-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Elemen Jaringan Nusantara",-6.2654,106.971,false,,true,"West Java",success,Asia/Jakarta,17112,1759852904
true,1759907494.4907,transparent,6221.895306376,1752844151.9626,1759907494.4907,3888,http,139.255.67.54:3888,false,7539.9255752563,1544,38107,3.8939749312754,139.255.67.54,"AS9905 Linknet ASN",LINKNET-ID-AP,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. LINKNET",-6.23387,106.824,false,,true,Jakarta,success,Asia/Jakarta,,1759379266
true,1759776613.1095,transparent,3578.7240452907,1759433538.9478,1759776613.1095,2525,http,137.59.49.133:2525,false,5144.0806388855,474,2163,17.974971558589,137.59.49.133,"AS24556 Bijoy Online Ltd. Multihome Internet Service Provider",BIJOY-BD-AS-AP,Azimpur,Asia,AS,Bangladesh,BD,,false,"Bijoy Online Ltd",23.7298,90.3854,false,Bijoy,false,"Dhaka Division",success,Asia/Dhaka,1205,1759433548
true,1759732541.613,transparent,2577.8102792213,1759239889.1738,1759732557.1265,2727,http,202.5.52.112:2727,false,8005.851984024,1993,1799,52.558016877637,202.5.52.112,"AS45326 Broad Band Telecom Services Ltd",BBTS-AS-AP,Chittagong,Asia,AS,Bangladesh,BD,"Double Moorings",false,BBTS-NEW,22.3234,91.8117,false,,false,Chittagong,success,Asia/Dhaka,4000,1759239901
true,1759725044.7844,transparent,2930.9833319626,1759238950.9205,1759725044.7844,2727,http,202.5.56.59:2727,false,654.75153923035,804,1965,29.035752979415,202.5.56.59,"AS45326 Broad Band Telecom Services Ltd",BBTS-AS-AP,"Rangpur City",Asia,AS,Bangladesh,BD,,false,BBTS-NEW,25.7466,89.2517,false,,false,"Rangpur Division",success,Asia/Dhaka,5402,1759241087
true,1759717253.7216,anonymous,4972.3518192398,1710574802.2958,1759717317.8183,80,http,175.139.233.76:80,false,9203.6101818085,134554,312589,30.091939267751,175.139.233.76,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,Butterworth,Asia,AS,Malaysia,MY,,false,"TM TECHNOLOGY SERVICES SDN BHD",5.4012,100.3911,false,"Adsl Streamyx",true,Penang,success,Asia/Kuala_Lumpur,13400,1759312536
true,1759686122.8952,transparent,6442.752737269,1738062201.893,1759686122.8952,8080,http,202.57.25.134:8080,false,1639.9171352386,10060,118810,7.806316442927,202.57.25.134,"AS140469 PT Wahyu Adidaya Network",WANET-AS-ID,Semarang,Asia,AS,Indonesia,ID,,false,"announced of WINET",-6.9925,110.5303,false,,true,"Central Java",success,Asia/Jakarta,59567,1759312327
true,1759645215.544,anonymous,5422.0631552357,1759238204.6766,1759645215.544,8080,http,176.117.104.56:8080,false,5218.2703018188,699,2443,22.246976448122,176.117.104.56,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Istanbul,Asia,AS,Turkey,TR,,false,"Highspeed ISP",41.0082,28.9784,false,"Highspeed ISP",false,Istanbul,success,Europe/Istanbul,34122,1759238205
true,1759553619.375,transparent,637.89761066437,1759534435.9913,1759553619.375,2727,http,202.5.56.141:2727,false,735.5318069458,2,67,2.8985507246377,202.5.56.141,"AS45326 Broad Band Telecom Services Ltd",BBTS-AS-AP,"Rangpur City",Asia,AS,Bangladesh,BD,,false,BBTS-NEW,25.7466,89.2517,false,,false,"Rangpur Division",success,Asia/Dhaka,5402,1759553175
true,1759502526.1504,transparent,6198.1277057006,1750697374.2828,1759502526.1504,8082,http,115.147.20.37:8082,false,10116.609334946,2117,21239,9.0640520637095,115.147.20.37,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Quezon City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.6538,121.0634,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1116,1759430171
true,1759490027.5349,transparent,5468.9836161477,1758915120.5345,1759490027.5349,8080,http,113.193.192.2:8080,false,3071.9799995422,770,3730,17.111111111111,113.193.192.2,"AS45528 Tikona Infinet Ltd.",TIKONAIN-AS,Ahmedabad,Asia,AS,India,IN,,false,"Tikona Infinet Ltd.",23.0276,72.5871,false,"Tikona Digital Networks Pvt.Ltd",false,Gujarat,success,Asia/Kolkata,380001,1758937102
true,1759471852.2005,transparent,5767.5246837291,1759335790.4692,1759471852.2005,2727,http,202.5.53.169:2727,false,6665.9719944,47,978,4.5853658536585,202.5.53.169,"AS45326 Broad Band Telecom Services Ltd",BBTS-AS-AP,Chittagong,Asia,AS,Bangladesh,BD,"Double Moorings",false,"Broad Band Telecom Services Ltd",22.3234,91.8117,false,Bbts,false,Chittagong,success,Asia/Dhaka,4000,1759335807
true,1759465961.636,transparent,5109.3432562692,1759238771.8458,1759465961.636,2727,http,202.5.56.151:2727,false,548.20203781128,77,1086,6.6208082545142,202.5.56.151,"AS45326 Broad Band Telecom Services Ltd",BBTS-AS-AP,"Rangpur City",Asia,AS,Bangladesh,BD,,false,BBTS-NEW,25.7466,89.2517,false,,false,"Rangpur Division",success,Asia/Dhaka,5402,1759240618
true,1759465154.6067,transparent,5462.7567563738,1759312885.6517,1759465154.6067,8080,http,163.61.112.252:8080,false,5175.7154464722,315,855,26.923076923077,163.61.112.252,"AS153600 PT VESAKHA SECEPAT KILAT",IDNIC-VESANET-ID,Palembang,Asia,AS,Indonesia,ID,,false,"PT VESAKHA SECEPAT KILAT",-2.96062,104.779,false,"Indonesia Network Information Center",false,"South Sumatra",success,Asia/Jakarta,,1759313711
true,1759444855.4816,transparent,4499.010296772,1759240136.47,1759444855.4816,8080,http,103.76.108.89:8080,false,1405.7815074921,327,1280,20.348475420037,103.76.108.89,"AS151576 PT Mahawira Nusantara Grup",IDNIC-DNS-NET-AS-ID,Kraksaan,Asia,AS,Indonesia,ID,,false,"PT Mahawira Nusantara Grup",-7.75845,113.396,false,"PT Mahawira Nusantara Grup",false,"East Java",success,Asia/Jakarta,,1759241099
true,1759444752.0508,transparent,5974.274625708,1750175472.1971,1759444752.0508,8080,http,103.76.109.193:8080,false,4228.8334369659,4616,50840,8.3237160992499,103.76.109.193,"AS151576 PT Mahawira Nusantara Grup",IDNIC-DNS-NET-AS-ID,Kraksaan,Asia,AS,Indonesia,ID,,false,"PT Mahawira Nusantara Grup",-7.75845,113.396,false,"PT Mahawira Nusantara Grup",true,"East Java",success,Asia/Jakarta,,1759252189
true,1759397824.7711,transparent,6613.0991436286,1737336902.4482,1759397824.7711,999,http,204.199.140.20:999,false,946.16746902466,7975,214810,3.5796844491326,204.199.140.20,"AS273237 INGBELL CHILE SPA","INGBELL CHILE SPA","Villa Alegre","South America",SA,Chile,CL,,false,"Ingbell Chile SPA",-35.6421,-72.1591,false,"Cirion Technologies Solutions",true,"Maule Region",success,America/Santiago,,1759279241
true,1759356247.6523,transparent,1379.102928564,1759337217.7057,1759356247.6523,8088,http,103.126.87.203:8088,false,581.93182945251,128,23,84.76821192053,103.126.87.203,"AS138109 PT. Rasi Bintang Perkasa",RASIBINTANG-AS-ID,Selogiri,Asia,AS,Indonesia,ID,,false,"PT. Rasi Bintang Perkasa",-7.78333,110.867,false,Rasibintang,true,"Central Java",success,Asia/Jakarta,,1759337229
true,1759283429.6501,transparent,535.64929962158,1759247167.3259,1759283429.6501,2727,http,202.5.57.39:2727,false,535.64929962158,1,101,0.98039215686275,202.5.57.39,"AS45326 Broad Band Telecom Services Ltd",BBTS-AS-AP,"Rangpur City",Asia,AS,Bangladesh,BD,,false,BBTS-NEW,25.7466,89.2517,false,,false,"Rangpur Division",success,Asia/Dhaka,5402,1759283430
true,1759250518.6776,transparent,5750.8584574649,1759237956.6785,1759250518.6776,8080,http,163.61.57.253:8080,false,8596.3094234467,19,80,19.191919191919,163.61.57.253,"AS153578 PT Koneksi Indonesia Lintas Arta",IDNIC-KNID-AS-ID,Subang,Asia,AS,Indonesia,ID,,false,"PT Koneksi Indonesia Lintas Arta",-7.131,108.5267,false,"Indonesia Network Information Center",false,"West Java",success,Asia/Jakarta,41252,1759237962
true,1759225091.0083,transparent,5392.0356520126,1758756257.4954,1759225091.0083,8070,http,123.255.200.13:8070,false,5388.2732391357,799,3007,20.99316868103,123.255.200.13,"AS24521 PT. DATA Utama Dinamika",DATAUTAMA-NAP-ID,Weleri,Asia,AS,Indonesia,ID,,false,DATAUTAMANET,-6.9713,110.067,false,,true,"Central Java",success,Asia/Jakarta,,1758756259
true,1759208049.4658,transparent,5741.7401695363,1756827428.4686,1759208121.67,8080,http,201.8.204.194:8080,false,4158.2508087158,1717,12530,12.051659998596,201.8.204.194,"AS7738 V tal","V tal","Boa Vista","South America",SA,Brazil,BR,,false,"V tal",2.8236,-60.6745,false,"Telemar Norte Leste S.A",true,Roraima,success,America/Boa_Vista,69312,1758642331
true,1759158859.1358,transparent,3585.8989667535,1758410896.7715,1759158859.1358,8444,http,119.148.39.30:8444,false,4072.8750228882,1470,2915,33.523375142531,119.148.39.30,"AS23923 Agni Systems Limited",AGNI-AS,Dhaka,Asia,AS,Bangladesh,BD,,false,"Agni Systems Limited",23.7278,90.4135,true,"Agni Systems Ltd.",false,"Dhaka Division",success,Asia/Dhaka,1000,1759015819
true,1759143564.7649,transparent,8703.5775164981,1758795112.5794,1759143564.7649,3172,http,164.70.91.253:3172,false,6582.5698375702,364,2142,14.525139664804,164.70.91.253,"AS2514 NTT PC Communications, Inc.",INFOSPHERE,"Chiyoda City",Asia,AS,Japan,JP,,false,InfoSphere,35.6906,139.77,false,"NTTPC Communications, Inc",true,Tokyo,success,Asia/Tokyo,100-8111,1758809844
true,1759124348.8484,elite,4463.1127311337,1759101950.8632,1759124348.8484,8800,http,168.195.214.41:8800,false,1620.5151081085,31,136,18.562874251497,168.195.214.41,"AS265438 UP TECNOLOGIA LTDA","UP TECNOLOGIA LTDA",Arapiraca,"South America",SA,Brazil,BR,,false,"UP TECNOLOGIA LTDA",-9.7438,-36.5931,false,"UP TECNOLOGIA LTDA",false,Alagoas,success,America/Maceio,57300,1759104158
true,1758817040.6668,transparent,6043.7354466854,1758446140.3454,1758817040.6668,999,http,45.189.252.93:999,false,3353.5892963409,195,1408,12.164691203993,45.189.252.93,"AS265613 TRACERED SA DE CV","TRACERED SA DE CV",Alvarado,"North America",NA,Mexico,MX,,false,"Tracered SA De CV",18.7722,-95.785,true,"Tracered SA De CV",false,Veracruz,success,America/Mexico_City,95270,1758446630
true,1758789215.9429,transparent,6319.3996607508,1757890580.8827,1758789215.9429,999,http,181.174.228.164:999,false,11632.277727127,557,3630,13.303080964891,181.174.228.164,"AS265688 SINERGY SOLUCIONES INTEGRALES","SINERGY SOLUCIONES INTEGRALES",Pitalito,"South America",SA,Colombia,CO,,false,"Sinergy Soluciones Integrales",1.8529,-76.0546,false,"Fibra Optica Colombia S.a.s. Zomac",false,"Huila Department",success,America/Bogota,417030,1758614569
true,1758777645.6858,transparent,5067.3134234845,1755018592.0956,1758777645.6858,8080,http,38.156.75.39:8080,false,5518.1138515472,2822,20299,12.205354439687,38.156.75.39,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon ve Haberlesme Hizmetleri Ltd Sti",true,Hatay,success,Europe/Istanbul,31000,1758648108
true,1758771828.6013,transparent,3339.4183506889,1758656498.4407,1758771828.6013,8989,http,43.224.118.206:8989,false,1197.479724884,496,385,56.299659477866,43.224.118.206,"AS9441 Next Online Limited.",NEXT-BD,Dhaka,Asia,AS,Bangladesh,BD,Cantonment,false,"Next Online",23.7829,90.3929,false,"Next Online Limited",true,"Dhaka Division",success,Asia/Dhaka,1206,1758656500
true,1758767468.3513,transparent,5443.2643331772,1755773097.7081,1758767468.3513,8090,http,43.252.237.107:8090,false,1261.0561847687,484,2455,16.468186457979,43.252.237.107,"AS55701 PT. Usaha Adisanggoro",ASNET-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Usaha Adi Sanggoro",-6.59444,106.789,false,,true,"West Java",success,Asia/Jakarta,,1758707444
true,1758737024.2085,elite,4518.3696061873,1757112240.5377,1758737063.2653,8246,http,41.204.8.1:8246,false,2133.9778900146,2085,6640,23.896848137536,41.204.8.1,"AS32398 Real Image Internet",REALNET-ASN-1,Manzini,Africa,AF,Eswatini,SZ,,false,"Real Image Network",-26.4969,31.3799,true,"Real Image Internet",true,"Manzini Region",success,Africa/Mbabane,,1758614893
true,1758733433.4064,transparent,6161.621247772,1751514098.6591,1758733433.4064,999,http,45.189.252.245:999,false,2989.4857406616,3325,34234,8.8527383583163,45.189.252.245,"AS265613 TRACERED SA DE CV","TRACERED SA DE CV",Alvarado,"North America",NA,Mexico,MX,,false,"Tracered SA De CV",18.7722,-95.785,true,"Tracered SA De CV",true,Veracruz,success,America/Mexico_City,95270,1758615036
true,1758732970.8514,transparent,6268.7245226126,1750609609.6056,1758732970.8514,29667,http,176.108.59.40:29667,false,4413.5024547577,1085,17713,5.7718906266624,176.108.59.40,"AS57888 Telesat d.o.o.",TELESAT-AS,Gradačac,Europe,EU,"Bosnia and Herzegovina",BA,,false,"Telesat d.o.o.",44.8813,18.4382,false,"DSL-Elektronika d.o.o",true,"Federation of Bosnia and Herzegovina",success,Europe/Sarajevo,,1758707649
